Location_ID,Business_Account_Number,Ownership_Name,DBA Name,Street_Address,City,State,Zip_Code,Business_Start_Date,Location Start Date,Mail_Address,Mail_City_State_Zip,Class Code,PBC Code
0488354-01-001,488354,MARTINEZ CARLOS A,LA TAZA BISTRO,4230 18TH ST,San Francisco,CA,94114,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,2481 MISSION ST,SAN FRANCISCO CA 94110-0000,8,3079
0488382-01-001,488382,BAYSUBWAY 05,SUBWAY,940 MARKET ST,San Francisco,CA,94102,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,1457 LAKE ST,SAN FRANCISCO CA 94118-0000,8,5800
0488390-01-001,488390,RYAN YEMA FOOD SERVICES LLC,ROVE,680 POST ST,San Francisco,CA,94109,03/31/2014 12:00:00 AM,03/31/2014 12:00:00 AM,678 POST ST,SAN FRANCISCO CA 94109-,8,5800
0488444-01-001,488444,NGUYEN NGUYET,TU KIM'S CAFE,609 ELLIS ST,San Francisco,CA,94109,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,609 ELLIS ST,SAN FRANCISCO CA 94109-8027,8,3079
0488459-01-001,488459,BRIDAL FACE LLC,BIRBA,458 GROVE ST,San Francisco,CA,94102,04/02/2014 12:00:00 AM,04/02/2014 12:00:00 AM,317 SCOTT STREET #4,SAN FRANCISCO CA 94117-2366,8,5800
0488461-01-001,488461,ICULINAIRE LLC,KINFOLK,919 CORTLAND AVE,San Francisco,CA,94110,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,2555 DIAMOND ST,SAN FRANCISCO CA 94131-3009,8,5800
0488487-01-001,488487,CITY BREAKFAST CLUB LLC,CITY BREAKFAST CLUB,574 6TH AVE,San Francisco,CA,94118,04/03/2014 12:00:00 AM,04/03/2014 12:00:00 AM,574 6TH AVE,SAN FRANCISCO CA 94118-3817,8,5812
0488487-02-001,488487,CITY BREAKFAST CLUB LLC,CITYBREAKFASTCLUB.COM,574 6TH AVE,San Francisco,CA,94118,04/03/2014 12:00:00 AM,04/03/2014 12:00:00 AM,574 6TH AVE,SAN FRANCISCO CA 94118-3817,8,5812
0488514-01-001,488514,SPUDS GALORE LLC,3 POTATO 4,2800 LEAVENWORTH ST A9,SAN FRANCISCO,CA,94133,04/04/2014 12:00:00 AM,04/04/2014 12:00:00 AM,2800 LEAVENWORTH ST A9,SAN FRANCISCO CA 94133-,8,5800
0488545-01-001,488545,CHINO-AMERICANO LLC,CHINO,3198 16TH ST,San Francisco,CA,94103,04/04/2014 12:00:00 AM,04/04/2014 12:00:00 AM,3198 16TH ST,SAN FRANCISCO CA 94103-3363,8,5800
0488584-01-001,488584,"SOUTH PARK COMMERICAL, LLC",THE BUTLER AND THE CHEF BISTRO,147 SOUTH PARK,San Francisco,CA,94107,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,147 SOUTH PARK ST,SAN FRANCISCO CA 94107-0000,8,5812
0488593-01-001,488593,TI TI LLC,TI TI,1488 PINE ST,San Francisco,CA,94109,04/14/2014 12:00:00 AM,04/14/2014 12:00:00 AM,1488 PINE STREET,SAN FRANCISCO CA 94109-4720,8,5812
0488662-01-001,488662,LU LEO J,CONES N CAKES MOCHA CHACA,4482 MISSION ST,San Francisco,CA,94112,04/18/2014 12:00:00 AM,04/18/2014 12:00:00 AM,1745 SAN JOSE AVENUE,SAN FRANCISCO CA 94112-0000,8,3079
0488663-01-999,488663,IZZYA'S FROZEN ICE CREAM CUST,IZZYA'S FROZEN ICE CREAM CUST,3168 LUCAS DR,LAFAYETTE,CA,94549,04/09/2014 12:00:00 AM,04/09/2014 12:00:00 AM,3168 LUCAS DR,LAFAYETTE CA 94549-0000,8,5800
0488713-01-001,488713,RED DOOR COFFEE LLC,RED DOOR COFFEE,505 HOWARD ST,San Francisco,CA,94105,04/10/2014 12:00:00 AM,04/10/2014 12:00:00 AM,111 MINNA STREET,SAN FRANCISCO CA 94105-,8,5812
0488724-01-001,488724,VAZQUEZ MARIA,LAS COCINERAS RESTAURANT,2341 FOLSOM ST,San Francisco,CA,94110,04/25/2014 12:00:00 AM,04/25/2014 12:00:00 AM,3251 26TH ST #4,SAN FRANCISCO CA 94110-0000,8,3079
0488762-01-001,488762,BSR VALENCIA INC,BSR VALENCIA,211 VALENCIA ST,San Francisco,CA,94103,04/14/2014 12:00:00 AM,04/14/2014 12:00:00 AM,991 MISSION ST,SAN FRANCISCO CA 94103-2912,8,5800
0488764-01-001,488764,KOMBU KITCHEN SF LLC,KOMBU KITCHEN,747 MARKET ST 4TH FLR,San Francisco,CA,94103,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,747 MARKET ST #4TH FLR,SAN FRANCISCO CA 94103-0000,8,5800
0488776-01-001,488776,BRITTLESTAR LLC,RED HILL STATION,803 CORTLAND AVE,San Francisco,CA,94110,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,803 CORTLAND AVE,SAN FRANCISCO CA 94110-5630,8,5812
0488791-01-001,488791,YOGURTBAY LLC,YOPPI YOGURT,100 MONTGOMERY ST 116,San Francisco,CA,94104,03/15/2011 12:00:00 AM,03/15/2011 12:00:00 AM,100 MONTGOMERY ST #116,SAN FRANCISCO CA 94104-4368,8,5800
0488823-01-001,488823,SUBMARINE CENTER LLC,SUBMARINE CENTER LLC,820 ULLOA ST,San Francisco,CA,94127,04/07/2014 12:00:00 AM,04/07/2014 12:00:00 AM,820 ULLOA ST,SAN FRANCISCO CA 94127-1117,8,5800
0488830-01-001,488830,ALMANZA JAVIER,JAVIS MISSION GRILL,2471 MISSION ST,San Francisco,CA,94110,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,131 BRIGHTON AVENUE,SAN FRANCISCO CA 94112-0000,8,3079
0488842-01-999,488842,CALIFORNIA MOBILE FOODS LLC,HANDHELD CATERING,390 SWIFT AVE,S SAN FRAN,CA,94080,04/16/2014 12:00:00 AM,04/16/2014 12:00:00 AM,1190 PAULA DR,CAMPBELL CA 95008-0000,8,5800
0488852-01-001,488852,BERMAL ASMIN INC.,NORTH BEACH GYROS,701 UNION ST,San Francisco,CA,94133,04/16/2014 12:00:00 AM,04/16/2014 12:00:00 AM,"1501 CHAPIN AVE, APT#108",BURLINGAME CA 94010-0000,8,5800
0488875-01-001,488875,FILLMORE ENTERTAINMENTGROUPLLC,ORIGIN,1538 FILLMORE ST,San Francisco,CA,94115,04/16/2014 12:00:00 AM,04/16/2014 12:00:00 AM,520 4TH ST,SAN FRANCISCO CA 94107-1609,8,5800
0488917-01-001,488917,CRYSTAL JADE JIANG NAN LLC,CRYSTAL JADE JIANG NAN,4 EMBARCADERO CTR 1,San Francisco,CA,94111,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,4 EMBARCADERO CTR #1,SAN FRANCISCO CA 94111-0000,8,5800
0488925-01-001,488925,TRADESMAN VENTURES LLC,THE TRADESMAN,753 ALABAMA ST,San Francisco,CA,94110,05/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,753 ALABAMA ST,SAN FRANCISCO CA 94110-,8,5812
0488954-01-001,488954,YUMMY HUT CHINESE CUISINE,WILL'S CHINESE CUISINE,4683 MISSION ST,San Francisco,CA,94112,04/20/2014 12:00:00 AM,04/20/2014 12:00:00 AM,4683 MISSION,SAN FRANCISCO CA 94112-2605,8,5800
0488965-01-001,488965,JSY ENTERPRISES CORPORATION,ARANG RESTAURANT,1506 FILLMORE ST,San Francisco,CA,94115,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,1506 FILLMORE ST,SAN FRANCISCO CA 94115-0000,8,5800
0488975-01-001,488975,MEZA GERARDO GAY,CAFE CAPRICCIO,2200 MASON ST,San Francisco,CA,94133,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,2200 MASON ST,SAN FRANCISCO CA 94133-0000,8,3079
0488977-01-001,488977,BASIK SF LLC,BASIK CAFE,1958 POLK ST,San Francisco,CA,94109,04/22/2014 12:00:00 AM,04/22/2014 12:00:00 AM,PO BOX 591595,SAN FRANCISCO CA 94159-0000,8,5812
0488984-01-001,488984,B & P FOOD ENTERPRISES INC,URBAN CURRY,523 BROADWAY,San Francisco,CA,94133,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,523 BROADWAY,SAN FRANCISCO CA 94133-4506,8,5800
0488985-01-001,488985,L & G FOODS LLC,EUROBISTROS,550 18TH ST 304,San Francisco,CA,94107,04/28/2014 12:00:00 AM,04/28/2014 12:00:00 AM,550 18TH ST #304,SAN FRANCISCO CA 94107-,8,5800
0489074-01-001,489074,SHOWPLACE CAFFE LLC,SHOWPLACE CAFFE LLC,715 BRANNAN ST,San Francisco,CA,94103,04/10/2014 12:00:00 AM,04/10/2014 12:00:00 AM,715 BRANNAN ST,SAN FRANCISCO CA 94103-4927,8,5812
0489153-01-001,489153,PAPRIKA RESTAURANT LLC,PAPRIKA,3324 24TH ST,San Francisco,CA,94110,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,3324 24TH ST,SAN FRANCISCO CA 94110-0000,8,5812
0489154-01-001,489154,EDSA ENTERPRISES LLC,KUSINA NI TESS,237 ELLIS STREET,San Francisco,CA,94102,07/04/2012 12:00:00 AM,07/04/2012 12:00:00 AM,237 ELLIS STREET,SAN FRANCISCO CA 94102-2111,8,5812
0489165-01-001,489165,GAJALEE RESTAURANT MGMT INC,UDUPI PALACE,3242 SCOTT ST,San Francisco,CA,94123,05/15/2014 12:00:00 AM,05/15/2014 12:00:00 AM,3242 SCOTT ST,SAN FRANCISCO CA 94123-0000,8,5800
0489170-01-001,489170,GREAT FOUR SEASON INC,PRICE COOKING,1310 NORIEGA ST,San Francisco,CA,94122,05/20/2014 12:00:00 AM,05/20/2014 12:00:00 AM,1310 NORIEGA ST,SAN FRANCISCO CA 94122-0000,8,5800
0489186-01-001,489186,BACALAO LLC,BACALAO,606 MISSION ST,San Francisco,CA,94105,04/18/2014 12:00:00 AM,04/18/2014 12:00:00 AM,824 PALOMA AVE,OAKLAND CA 94610-0000,8,5812
0489228-01-001,489228,LXJR INVESTMENT CORP,FINN'S CAFE,670 BROADWAY ST,San Francisco,CA,94112,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,670 BROADWAY ST,SAN FRANCISCO CA 94133-4406,8,5800
0489237-02-001,489237,YU ALVIN,HOMEPLATE BOBA,24 WILLIE MAYS PLAZA,San Francisco,CA,94105,04/30/2014 12:00:00 AM,05/12/2014 12:00:00 AM,850A BRUNSWICK ST,SAN FRANCISCO CA 94112-4259,8,3079
0489281-01-001,489281,191 UNICORP,UNICORN PAN ASIAN RESTAURANT,191 PINE ST,San Francisco,CA,94111,05/02/2014 12:00:00 AM,05/02/2014 12:00:00 AM,191 PINE ST,SAN FRANCISCO CA 94111-0000,8,5800
0489307-01-001,489307,SCARLETT SF LLC,SCARLETT,398 GEARY ST,San Francisco,CA,94102,05/15/2014 12:00:00 AM,05/15/2014 12:00:00 AM,398 GEARY ST,SAN FRANCISCO CA 94102-0000,8,5800
0489317-01-001,489317,SAMOVAR TEA MISSION LLC,SAMOVAR TEA,411 VALENCIA ST,San Francisco,CA,94103,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,498 SANCHEZ ST,SAN FRANCISCO CA 94114-2027,8,5800
0489331-01-001,489331,BELCAMPO MEAT COMPANY LLC,BELCAMPO MEAT CO,1998 POLK ST,San Francisco,CA,94109,05/19/2014 12:00:00 AM,05/19/2014 12:00:00 AM,65 WEBSTER ST,OAKLAND CA 94607-0000,8,5800
0489350-01-001,489350,DELIGHTFUL RESTAURANT LLC,TURKISH DELIGHT,3498 CESAR CHAVEZ ST,San Francisco,CA,94110,05/06/2014 12:00:00 AM,05/06/2014 12:00:00 AM,3498 CESAR CHAVEZ ST,SAN FRANCISCO CA 94110-0000,8,5800
0489376-01-001,489376,GASLAMP SF INC,GASLAMP SF INC,1599 HOWARD ST,San Francisco,CA,94103,05/07/2014 12:00:00 AM,05/07/2014 12:00:00 AM,605 DORADO TERR,SAN FRANCISCO CA 94112-0000,8,5800
0489381-01-001,489381,WONG EMILY & ZHOU GINA,CRAFTEA,1353 TARAVAL ST,San Francisco,CA,94116,12/31/2013 12:00:00 AM,05/15/2014 12:00:00 AM,1871 18TH AVE,SAN FRANCISCO CA 94122-0000,8,5812
0489398-01-001,489398,LDHS LLC,URCHIN,584 VALENCIA ST,San Francisco,CA,94110,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,1345 RAILROAD AVE,ST HELENA CA 94574-0000,8,5812
0489405-01-001,489405,GREENLID INC,GREENLID,1000 VAN NESS AVE 3RD FL,San Francisco,CA,94109,02/24/2014 12:00:00 AM,02/24/2014 12:00:00 AM,1090 43RD ST #3,SAN FRANCISCO CA 94608-,8,5800
0489418-01-001,489418,PLIN LICENSE LLC,PLIN,280 VALENCIA ST,SAN FRANCISCO,CA,94103,05/08/2014 12:00:00 AM,05/08/2014 12:00:00 AM,280 VALENCIA ST,SAN FRANCISCO CA 94103-0000,8,5800
0489423-01-001,489423,LAM HUYNH GROUP LLC,O'MAI CAFE,343 CLEMENT ST,San Francisco,CA,94118,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,343 CLEMENT ST,SAN FRANCISCO CA 94118-0000,8,5812
0489444-01-001,489444,3122 16TH STREET INC,PORK STOVE CAFE VALENCIA,3122 16TH ST,San Francisco,CA,94103,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,3122 16TH STREET,SAN FRANCISCO CA 94103-3328,8,5800
0489450-01-001,489450,DICKS LAST RESORT OF SF LLC,DICKS LAST RESORT,353 JEFFERSON ST,SAN FRANCISCO,CA,94133,05/09/2014 12:00:00 AM,05/09/2014 12:00:00 AM,972 MISSION STREET 5TH FLOO,SAN FRANCISCO CA 94103-,8,5800
0489463-01-001,489463,DIVISADERO SPORTS BAR LLC,SAN FRANCISCO ATHLETIC CLUB,1750 DIVISADERO ST,San Francisco,CA,94115,05/20/2014 12:00:00 AM,05/20/2014 12:00:00 AM,1750 DIVISADERO ST,SAN FRANCISCO CA 94115-0000,8,5812
0489484-01-001,489484,ALISOL CORPORATION,SEVEN HILLS,1550 HYDE ST,San Francisco,CA,94109,02/11/2013 12:00:00 AM,02/11/2013 12:00:00 AM,1550 HYDE ST,SAN FRANCISCO CA 94109-3114,8,5800
0489488-01-001,489488,BAU LLC,BAUHQ,212 SUTTER ST 200,San Francisco,CA,94108,04/30/2014 12:00:00 AM,04/30/2014 12:00:00 AM,212 SUTTER ST #200,SAN FRANCISCO CA 94108-4418,8,5800
0489535-01-001,489535,PARAMO EC4 LLC,PARAMO COFFEE,4 EMBARCADERO CTR,San Francisco,CA,94111,05/19/2014 12:00:00 AM,05/19/2014 12:00:00 AM,2311B MAGNOLIA ST,OAKLAND CA 94607-,8,5812
0489573-01-001,489573,DABIT ISKANDER,LA ROSA TAQUERIA & GRILL,709 O'FARRELL ST,San Francisco,CA,94118,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,709 OFARRELL ST,SAN FRANCISCO CA 94109-,8,3079
0489579-01-001,489579,CHLN INC,NEPTUNE'S WATERFRONT GRILL&BAR,PIER 39 SPACE 206-8,San Francisco,CA,94133,05/12/2014 12:00:00 AM,05/12/2014 12:00:00 AM,1510 WEST LOOP SOUTH,HOUSTON TX 77027-0000,8,5800
0489598-01-001,489598,BONNE CHANCE HOSPITALITY LLC,MISSION BRASSERIE,2146 MISSION ST,San Francisco,CA,94110,05/30/2014 12:00:00 AM,05/30/2014 12:00:00 AM,1346 44TH AVE,SAN FRANCISCO CA 94110-0000,8,5812
0489614-01-001,489614,TRADINGPOST MODERN LLC,FINE AND RARE,2333 MISSION ST 2,San Francisco,CA,94110,05/04/2014 12:00:00 AM,05/04/2014 12:00:00 AM,1359 44TH AVE,SAN FRANCISCO CA 94122-,8,5812
0489614-02-001,489614,TRADINGPOST MODERN LLC,FINE & RARE,2333 MISSION ST 2,San Francisco,CA,94110,05/04/2014 12:00:00 AM,05/04/2014 12:00:00 AM,1359 44TH AVE,SAN FRANCISCO CA 94122-,8,5812
0489614-03-001,489614,TRADINGPOST MODERN LLC,TRADINGPOST MODERN LLC,425 BARNEVELD AVE,SAN FRANCISCO,CA,94124,05/04/2014 12:00:00 AM,06/23/2014 12:00:00 AM,1359 44TH AVE,SAN FRANCISCO CA 94122-,8,5812
0489628-01-001,489628,PEREZ SANTOS H/PEREZ VALERIO,LOS TRINOS RESTAURANT,5672 MISSION ST,San Francisco,CA,94112,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,5672 MISSION ST,SAN FRANCISCO CA 94112-0000,8,5812
0489631-01-001,489631,CRUSADERS LESSEE LLC,PRESCOTT HOTEL,545 POST ST,San Francisco,CA,94102,05/22/2014 12:00:00 AM,05/22/2014 12:00:00 AM,545 POST ST,SAN FRANCISCO CA 94102-0000,8,5812
0489631-02-001,489631,CRUSADERS LESSEE LLC,POSTRIO RESTAURANT,545 POST ST,San Francisco,CA,94102,05/22/2014 12:00:00 AM,05/22/2014 12:00:00 AM,545 POST ST,SAN FRANCISCO CA 94102-0000,8,5812
0489739-01-001,489739,TRAN MAY,ETERNAL SPRINGS,750 CLEMENT ST,San Francisco,CA,94118,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,750 CLEMENT ST,SAN FRANCISCO CA 94118-0000,8,3079
0489750-01-001,489750,PATEL MOHAMED,BAMBOO GARDEN,407 ELLIS ST,San Francisco,CA,94102,05/16/2014 12:00:00 AM,05/16/2014 12:00:00 AM,407 ELLIS ST,SAN FRANCISCO CA 94102-1927,8,3079
0489756-01-001,489756,UPPER STONE INC,SHALALA,1737 BUCHANAN ST,San Francisco,CA,94115,05/26/2014 12:00:00 AM,05/26/2014 12:00:00 AM,1737 BUCHANAN STREET,SAN FRANCISCO CA 94115-0000,8,5800
0489784-01-001,489784,CHELLIHI INC,VERACI PIZZA,32 6TH ST,San Francisco,CA,94103,04/15/2014 12:00:00 AM,04/15/2014 12:00:00 AM,32 6TH ST,SAN FRANCISCO CA 94103-1609,8,5800
0489837-01-001,489837,WONG SAMANTHA YEN,BEEP'S BURGERS,1051 OCEAN AVE,San Francisco,CA,94112,05/21/2014 12:00:00 AM,05/21/2014 12:00:00 AM,1051 OCEAN AVE,SAN FRANCISCO CA 94112-0000,8,3079
0489839-01-001,489839,SGHAYER RASHAD,SUNFLOWER CAFE,284 O'FARRELL ST,San Francisco,CA,94102,05/21/2014 12:00:00 AM,05/21/2014 12:00:00 AM,284 O'FARRELL ST,SAN FRANCISCO CA 94102-0000,8,3079
0489856-01-001,489856,NOURISH ENTERPRISES LLC,NOURISH CAFE,189 6TH AVE,San Francisco,CA,94118,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,189 6TH AVE,SAN FRANCISCO CA 94118-1325,8,5812
0489940-01-001,489940,NAMINORU CORPORATION,OYAJI RESTAURANT,3123 CLEMENT ST,San Francisco,CA,94121,06/15/2014 12:00:00 AM,06/15/2014 12:00:00 AM,3123 CLEMENT ST,SAN FRANCISCO CA 94121-0000,8,5800
0489965-01-001,489965,MAO PHAVANTHA THANH PHUONG,TARTINE TALBOT,244 GOUGH ST,San Francisco,CA,94102,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,680 EIGHTH ST 261 STE,SAN FRANCISCO CA 94103-0000,8,5812
0490023-02-001,490023,FAST N FRESH LLC,HITITUP,28 MINERVA ST,San Francisco,CA,94112,05/28/2014 12:00:00 AM,05/28/2014 12:00:00 AM,28 MINERVA ST,SAN FRANCISCO CA 94112-3049,8,5812
0490031-01-001,490031,KUFU-YA JAPANESE REST INC,KUFU-YA JAPANESE REST INC,7001 GEARY BLVD,San Francisco,CA,94121,05/07/2013 12:00:00 AM,05/07/2013 12:00:00 AM,7001 GEARY BLVD,SAN FRANCISCO CA 94121-1622,8,5800
0490054-01-001,490054,SMARTHUNGRY LLC,CITIZEN FOX,2205 MISSION ST,San Francisco,CA,94110,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,314 LYTTON AVE,PALO ALTO CA 94301-0000,8,5800
0490109-01-001,490109,MWTH - LHC LLC,PUCCINI & PINETTI,129 ELLIS ST,San Francisco,CA,94102,03/07/2011 12:00:00 AM,03/07/2011 12:00:00 AM,129 ELLIS ST,SAN FRANCISCO CA 94102-0000,8,5812
0490127-01-001,490127,WANNER WINES LLC,WEST COAST WINE CHEESE,2165 UNION ST,San Francisco,CA,94123,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,3236 DIVISADERO ST,SAN FRANCISCO CA 94123-0000,8,5812
0490133-01-001,490133,CAVA 22 INC,CAVA 22 INC,3239 22ND ST,San Francisco,CA,94110,07/01/2013 12:00:00 AM,07/01/2013 12:00:00 AM,3239 22ND ST,SAN FRANCISCO CA 94110-0000,8,5800
0490159-01-001,490159,DOOCO INC,LUCKY DOGS,2211 FILBERT ST,San Francisco,CA,94123,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,470 VERNON ST,SAN FRANCISCO CA 94132-2716,8,5800
0490161-01-001,490161,RESTAURANT EIJI INC,RESTAURANT EIJI,317 SANCHEZ ST,San Francisco,CA,94114,06/03/2014 12:00:00 AM,06/03/2014 12:00:00 AM,109 S LAKE MERCED HILL #3A,SAN FRANCISCO CA 94132-0000,8,5800
0490245-01-001,490245,MONA LISA INC,MONA LISA RESTAURANT,353 COLUMBUS AVE,San Francisco,CA,94133,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,990 RINGWOOD AVE,MENLO PARK CA 94025-2240,8,5800
0490254-01-001,490254,DIGNITA INC,DIGNITA,2225 3RD ST,San Francisco,CA,94107,06/04/2014 12:00:00 AM,06/04/2014 12:00:00 AM,2225 3RD ST,SAN FRANCISCO CA 94107-3125,8,5800
0490257-01-001,490257,SAN CRISTOBAL CRISTINA,CAFE CORTADO,3205 24TH ST,San Francisco,CA,94110,06/21/2014 12:00:00 AM,06/21/2014 12:00:00 AM,3205 24TH ST,SAN FRANCISCO CA 94110-0000,8,3079
0490278-01-001,490278,GOODFELLAS PIZZERIA & GRILL LL,GOODFELLAS PIZZERIA & GRILL,377 BAY ST,San Francisco,CA,94133,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,377 BAY STREET,SAN FRANCISCO CA 94133-1901,8,5812
0490294-01-001,490294,CHIENG ANDREW,PHO EXPRESS,380 BUSH ST 4,San Francisco,CA,94104,06/02/2014 12:00:00 AM,06/02/2014 12:00:00 AM,2338 47TH AVE,SAN FRANCISCO CA 94116-2053,8,3079
0490339-01-001,490339,FOOGLE INC,FOOGLE INC,380 BUSH ST #6 6,San Francisco,CA,94104,06/09/2014 12:00:00 AM,06/09/2014 12:00:00 AM,136 SCHWERIN ST,SAN FRANCISCO CA 94134-2745,8,5800
0490347-01-001,490347,LAI BILLY,HANG AH TEA ROOM,1 PAGODA PL,San Francisco,CA,94108,06/09/2014 12:00:00 AM,06/09/2014 12:00:00 AM,1 PAGODA PL,SAN FRANCISCO CA 94108-2158,8,3079
0490405-01-001,490405,CHEN JING XIAN,SUN RISE CATERING,1 SANSOME ST,San Francisco,CA,94104,06/12/2014 12:00:00 AM,06/12/2014 12:00:00 AM,352 SOUTHHILL BLVD,DALY CITY CA 94014-0000,8,3079
0490413-01-001,490413,"PJL ENTERPRISE, LLC",TWISTED DONUTS AND COFFEE,1243 NORIEGA ST,San Francisco,CA,94122,06/11/2014 12:00:00 AM,06/11/2014 12:00:00 AM,1243 NORIEGA ST,SAN FRANCISCO CA 94122-4407,8,5812
0490455-01-001,490455,MAZARINE COFFEE LLC,MAZARINE COFFEE,720 MARKET ST,San Francisco,CA,94102,05/27/2014 12:00:00 AM,05/27/2014 12:00:00 AM,195 ALTA VISTA DR,ATHERTON CA 94027-0000,8,5800
0490470-01-001,490470,TATAKI MISSION LLC,SHIZEN RESTAURANT,370 14TH ST,San Francisco,CA,94103,06/12/2014 12:00:00 AM,06/12/2014 12:00:00 AM,370 14TH ST,SAN FRANCISCO CA 94103-0000,8,5812
0490497-01-001,490497,OSORIO DE JORGE JOVITA A,TACOS EL GALLO,4384 MISSION ST,SAN FRANCISCO,CA,94112,07/01/2014 12:00:00 AM,07/15/2014 12:00:00 AM,4236 MISSION ST,SAN FRANCISCO CA 94112-,8,3079
0490517-01-001,490517,MIGHTY TRUCKLE INC,MAKER'S COMMON,363 HERMANN ST,SAN FRANCISCO,CA,94117,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,363 HERMANN ST,SAN FRANCISCO CA 94117-,8,5800
0490518-01-001,490518,GRAF ZEPPELIN LLC,HOP OAST PUB & BREWERY,2887 BRYANT ST,SAN FRANCISCO,CA,94110,06/17/2014 12:00:00 AM,06/17/2014 12:00:00 AM,249 4TH AVE 1,SAN FRANCISCO CA 94118-,8,5812
0490520-01-001,490520,GOOD STUFF DAILY LLC,SEED & SALT,2240 CHESTNUT ST,SAN FRANCISCO,CA,94123,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,2417 FRANKLIN ST,SAN FRANCISCO CA 94123-,8,5800
0490556-01-001,490556,JIANG & Y CORP,ALICE CHINESE BISTRO,420 JUDAH ST,SAN FRANCISCO,CA,94122,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,562 6TH AVE 2,SAN FRANCISCO CA 94118-,8,5800
0490576-01-001,490576,SOUL FOOD RESTAURANT & CATERING,SOUL FOOD RESTAURANT & CATERING,167 LELAND AVE,SAN FRANCISCO,CA,94134,03/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,167 LELAND AVE,SAN FRANCISCO CA 94134-,8,5800
0490622-01-001,490622,lintaro llc,RINTARO,82 14TH ST,SAN FRANCISCO,CA,94103,06/19/2014 12:00:00 AM,06/19/2014 12:00:00 AM,82 14TH ST,SAN FRANCISCO CA 94103-,8,5812
0490653-01-001,490653,ONE MORE CUP CAFE INC,ONE MORE CUP CAFE INC,2255 JUDAH ST,SAN FRANCISCO,CA,94122,06/20/2014 12:00:00 AM,06/20/2014 12:00:00 AM,2255 JUDAH ST,SAN FRANCISCO CA 94122-,8,5800
0490665-01-001,490665,LEGEND GROUP LLC,SPICY LEGEND,2109 CLEMENT ST,SAN FRANCISCO,CA,94121,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,2109 CLEMENT ST,SAN FRANCISCO CA 94121-,8,5800
0490677-01-001,490677,FILLMORE LIVE ENT GROUP LLC,YOSHI'S SAN FRANCISCO,1330 FILLMORE ST,SAN FRANCISCO,CA,94115,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,457 10TH ST,SAN FRANCISCO CA 94103-,8,5812
0490687-01-001,490687,LOFTI LLC,ALBORZ PERSIAN CUISINE,1245 VAN NESS AVE,SAN FRANCISCO,CA,94109,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,1245 VAN NESS AVE,SAN FRANCISCO CA 94109-,8,5800
0490859-01-001,490859,MY TOFU HOUSE INC,MY TOFU HOUSE INC,4627 GEARY BLVD,SAN FRANCISCO,CA,94118,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,4627 GEARY BLVD,SAN FRANCISCO CA 94118-,8,5800
0490900-01-999,490900,RS MEATBALLS LLC,RED SAUCE MEATBALLS,1532 LORRAINE AVE,SAN MATEO,CA,94401,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,1532 LORRAINE AVE,SAN MATEO CA 94401-,8,5812
0490906-01-001,490906,WONG THEARY C,CREIGHTON'S CHEESE & FINE FOOD,673 PORTOLA DR,SAN FRANCISCO,CA,94127,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,673 PORTOLA DR,SAN FRANCISCO CA 94127-,8,3079
